rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,e42984d4-6f0b-430a-ba66-bc78ddd07739,12.0,5.0,11.0,7.0,3.0,172.316,0.0,0.0,3.0,13.0,6.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4597707c-6038-4926-9f16-87e95b5ff447,23.0,8.0,19.0,16.0,3.0,207.733,1.0,4.0,0.0,15.0,15.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7b5c610a-5d2c-4950-a513-fd6f6a0f365b,10.0,5.0,12.0,5.0,3.0,157.778,0.0,2.0,1.0,13.0,5.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,755ebbab-8e79-4f48-807f-9faa983c5e7e,15.0,6.0,19.0,9.0,3.0,156.357,2.0,2.0,1.0,15.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111bbc3-62dd-46d9-93da-7f12ed4a62de,9.0,5.0,17.0,7.0,3.0,140.957,1.0,2.0,0.0,10.0,13.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53ba45ed-3601-4ee0-ac51-bda1d84910a3,18.0,2.0,12.0,10.0,3.0,214.45,1.0,0.0,1.0,13.0,7.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2a9e3a5b-0bbc-40fd-99f4-156022767559,20.0,9.0,18.0,13.0,3.0,265.545,1.0,1.0,0.0,9.0,13.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49945f93-4c31-4165-bedb-bdf600e47930,12.0,13.0,20.0,10.0,1.0,170.083,2.0,3.0,0.0,11.0,13.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,b46dde6d-5c44-4d28-8758-a396ed732538,22.0,3.0,12.0,6.0,1.0,324.222,5.0,2.0,1.0,13.0,5.0,0.0,1.0,3.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b18c189c-f7d3-4f3f-8e37-e070857fa154,13.0,9.0,11.0,11.0,1.0,182.524,2.0,1.0,2.0,13.0,8.0,1.0,1.0,3.0
5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89cc53ba-5479-4664-8f98-683e1e897c81,18.0,10.0,11.0,15.0,1.0,209.957,0.0,1.0,3.0,13.0,10.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,e4817069-70c8-47db-a960-6deaffb4c2f7,7.0,6.0,10.0,7.0,3.0,113.167,0.0,0.0,4.0,13.0,5.0,1.0,1.0,3.0
