rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,aaf05d09-954e-4d38-bf46-7d92a6151fff,28.0,2.0,13.0,6.0,1.0,380.0,6.0,1.0,1.0,13.0,7.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b57f4584-a461-440b-bb02-96bc1bcfa4aa,22.0,8.0,16.0,10.0,1.0,202.25,3.0,3.0,0.0,13.0,15.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,e5d7c626-89de-482a-97d5-bae12f05c2b2,17.0,4.0,12.0,24.0,1.0,257.889,3.0,0.0,1.0,13.0,5.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a53cc781-bd8e-4a6d-8d5b-18543b57f17f,27.0,2.0,11.0,6.0,1.0,363.8,4.0,3.0,1.0,13.0,7.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0c3e623d-2cf2-447f-b79a-8473138f4cef,28.0,5.0,12.0,17.0,1.0,400.5,6.0,2.0,2.0,13.0,7.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a709c081-0c08-45c4-aba8-991378dc8265,15.0,5.0,15.0,10.0,1.0,267.0,3.0,3.0,0.0,4.0,13.0,0.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1bbe367b-aeb2-4f1d-9160-84163fc7e83d,8.0,5.0,19.0,4.0,2.0,130.381,1.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32fd6f23-6d77-45c6-8ef0-7037a0de5cc0,11.0,16.0,22.0,4.0,2.0,141.357,1.0,3.0,1.0,15.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95799edf-4ec3-4865-bd79-d759ad23bb01,21.0,14.0,21.0,5.0,2.0,207.3,0.0,3.0,0.0,14.0,16.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a0be3300-259f-404b-ba43-425bb316260c,18.0,3.0,19.0,8.0,2.0,227.542,5.0,2.0,0.0,11.0,13.0,0.0,2.0,2.0
